id,datetime,user,size,change,note
973578662,2020-08-18 01:18:00,Kaltenmeyer,477550,−64,"removed publisher from periodical and location where given in name of periodical, typo(s) fixed: ’s → 's (2); closed bracket"
973558171,2020-08-17 22:10:00,Somedifferentstuff,477614,+4,Add wikilink to first instance
973540781,2020-08-17 19:59:00,BlacknoseDace,477610,−69,Reverted to revision 973490996 by Brogo13 (talk): Reverted my edit (TW)
973540608,2020-08-17 19:58:00,BlacknoseDace,477679,+69,added 'and'
973490996,2020-08-17 14:24:00,Brogo13,477610,−109,ce
973416484,2020-08-17 02:58:00,Jack Upland,477719,,→‎Impeachment:  Not specific to Trump and unnecessary
973399153,2020-08-17 00:38:00,MrX,478586,−490,Reverted to revision 973367746 by Muboshgu (talk): This is not a substantial event in Trump's life. Please seek consensus on the talk page. (TW)
973381735,2020-08-16 22:34:00,Davefelmer,479076,+490,"Apologies I didnt see the notes, rv that part back. Slight cleanup of partisan language, Israel-UAE agreement and slight flow improvement below."
973367746,2020-08-16 20:52:00,Muboshgu,478586,,Reverted 1 edit by NapoleonX (talk): Or to point out that Hillary got more votes than Trump. As pointed out in WP:RS time and again since 11/8/16 (TW)
973367028,2020-08-16 20:47:00,NapoleonX,477850,,The fact that he lost the popular vote is irrelevant. The Electoral College Votes. The only reason to mention is to somehow cast doubt on the legitimacy of DJT's election.
973362894,2020-08-16 20:18:00,Ppt2003,478586,+19,"→‎Economy and trade: In 2017,  Mrs. Pelosi was the minority leader, while Mr. Ryan was the majority leader (Speaker) . So, the then minority leader is more appropriate epithet to describe Nancy."
973309933,2020-08-16 14:38:00,Space4Time3Continuum2x,478567,,"→‎Israel:  Nothing has been established. It’s just a statement of intent, not an agreement. And this is not the place for op-eds, tweeted and other opinions."
973309027,2020-08-16 14:32:00,Emir of Wikipedia,481100,+17,→‎Parents and siblings:  the brother has an article now at Robert Trump
973308801,2020-08-16 14:30:00,Emir of Wikipedia,481083,+8,Harmonize whitespace in citation templates (using a script)
973308698,2020-08-16 14:30:00,Emir of Wikipedia,481075,+14,date formats per MOS:DATEFORMAT by script
973308637,2020-08-16 14:29:00,Emir of Wikipedia,481061,,→‎Israel:  expand a bit
973307317,2020-08-16 14:19:00,Emir of Wikipedia,478961,−53,"→‎Protests:  this is about Trump not his ""supporters"""
973307135,2020-08-16 14:18:00,Emir of Wikipedia,479014,−217,→‎General election campaign:  is this not what everyone does in a presidential campaign
973306932,2020-08-16 14:16:00,Emir of Wikipedia,479231,−2,Undid revision 973306729 by Space4Time3Continuum2x (talk) Fox is RS
973306729,2020-08-16 14:15:00,Space4Time3Continuum2x,479233,+2,→‎Israel:  RS
973292164,2020-08-16 12:25:00,Vgy7ujm,479231,+441,→‎Israel:  Added Israel–United Arab Emirates relations.
973248821,2020-08-16 05:16:00,Space4Time3Continuum2x,478790,,"→‎General election campaign:  ""other prior nominees"" - to what? Dole isn't mentioned in either source."
973247711,2020-08-16 05:06:00,Space4Time3Continuum2x,479512,−6,→‎General election campaign:  Ce
973247666,2020-08-16 05:06:00,Space4Time3Continuum2x,479518,−122,→‎General election campaign:  Not mentioned in any of the three sources
973246273,2020-08-16 04:54:00,Space4Time3Continuum2x,479640,−54,→‎General election campaign:  Trimming
973244777,2020-08-16 04:42:00,Space4Time3Continuum2x,479694,−71,→‎Republican primaries:  Trimming
973225080,2020-08-16 02:11:00,Mandruss,479765,+50,→‎Side ventures:  cite cleanup
973222547,2020-08-16 01:50:00,Mandruss,479715,+43,"→‎2020 presidential campaign:  cite cleanup, mce"
973220675,2020-08-16 01:37:00,פֿינצטערניש,479672,−266,"Undid revision 973219439 by Davefelmer (talk) RV changes to lede without consensus, where notes specifically call for not changing without consensus"
973219439,2020-08-16 01:28:00,Davefelmer,479938,+266,"clean up some of the partisan language and phrasing in intro, add Israel-UAE peace agreement to foreign policy note in lead plus a few additional sources. Slight flow improval."
973207519,2020-08-16 00:00:00,Mandruss,479672,−52,→‎top:  improve note b per talk
973187354,2020-08-15 21:27:00,MelanieN,479724,+17,→‎2020 presidential campaign:  reflect reference better
973186501,2020-08-15 21:20:00,MelanieN,479707,,→‎2020 presidential campaign:  expand
973150306,2020-08-15 17:26:00,Space4Time3Continuum2x,477930,−1,→‎Side ventures:  Ce
973149774,2020-08-15 17:22:00,Space4Time3Continuum2x,477931,+155,→‎Side ventures
973148869,2020-08-15 17:17:00,Space4Time3Continuum2x,477776,,"→‎Side ventures:  The company was dissolved on December 31, 2018, according to NYS Department of State Division of Corporations Entity Information"
973118072,2020-08-15 13:20:00,Space4Time3Continuum2x,476950,,→‎Side ventures:  Source doesn't mention 1971 or taking control or expanding. Don't really need an intro to side ventures.
973108626,2020-08-15 11:58:00,Space4Time3Continuum2x,477464,−322,→‎Works cited:  Not cited in article
973108447,2020-08-15 11:56:00,Space4Time3Continuum2x,477786,+11,"→‎Real estate:  [Trump] ""promoted himself to CEO, but nothing about his job description changed: he was a landlord. Fred hadn't been a developer since ... "" the Steeplechase deal collapsed in 1966."
973106911,2020-08-15 11:40:00,Space4Time3Continuum2x,477775,+207,→‎Works cited:  Add cite
973106715,2020-08-15 11:37:00,Space4Time3Continuum2x,477568,+2,"→‎Real estate:  According to the cite, the company was called Trump Management by that time (Trump's paternal grandmother died in 1966). (Trump worked ""out of a cubicle in Trump Management’s Brooklyn offices as early as the summer of 1968."") The company was incorporated as Trump Management Inc in 1969."
973106233,2020-08-15 11:31:00,Space4Time3Continuum2x,477566,−32,"→‎Real estate:  Wrong page number, and the cite refers to the 1920s."
973049959,2020-08-15 03:11:00,Mandruss,477598,+1,→‎top:  Use of parens makes this long sentence easier to parse. Target reading level should be about 10th grade.
973047016,2020-08-15 02:51:00,MrX,477597,+148,Reverted to revision 972995923 by Hairy Dude (talk): It makes perfect sense. Inquire on the talk page. (TW)
973036691,2020-08-15 01:39:00,Cartoon Boy,477449,−148,That part made no sense whatsoever
972995923,2020-08-14 21:14:00,Hairy Dude,477597,+12,use proper lists
972881536,2020-08-14 07:43:00,Mandruss,477585,−2,"Undid revision 972863317 by BagInACampfire (talk) - Talk:Donald Trump#Current consensus, item 35"
972863317,2020-08-14 05:12:00,BagInACampfire,477587,+2,
972787793,2020-08-13 20:23:00,Emir of Wikipedia,477585,−24,"Undid revision 972565765 by X4n6 (talk) as per the note ""DO NOT CHANGE this college or diploma without prior consensus, see Talk:Donald Trump#Current consensus, item 18"""
972776231,2020-08-13 19:14:00,MrX,477609,−319,Reverted to revision 972570550 by MelanieN (talk): These are not suitable for the lead. It would be best to discuss these on the talk page first. (TW)
972774234,2020-08-13 19:02:00,ProcrastinatingReader,477928,+4,links
972774068,2020-08-13 19:01:00,ProcrastinatingReader,477924,+204,middle eastern policy
972772696,2020-08-13 18:52:00,ProcrastinatingReader,477720,+111,nafta
972570550,2020-08-12 19:39:00,MelanieN,477609,+5,"changing the wording to match what we say in the article text, per a request at the talk page"
972565765,2020-08-12 19:02:00,X4n6,477604,+24,correct name
972565389,2020-08-12 19:00:00,X4n6,477580,+34,"correct name of the institution, correct link"
972564804,2020-08-12 18:55:00,X4n6,477546,+46,ce
972492257,2020-08-12 10:33:00,UpdateNerd,477500,+15,→‎lead:  the business was explicitly his father's by 1971
972413092,2020-08-11 23:05:00,Bdushaw,477485,−2,→‎COVID-19 pandemic:  ce
972405482,2020-08-11 22:03:00,Ryan Pikachu,477487,+47,Added to categories
972395268,2020-08-11 20:43:00,MrX,477440,−174,Reverted good faith edits by X4n6 (talk): This is too detailed for the lead. Perhaps it can be added to the body of the article. (TW)
972380756,2020-08-11 18:57:00,X4n6,477614,+174,ce
972350084,2020-08-11 15:21:00,Space4Time3Continuum2x,477440,+9,"→‎Early life:  The year is important, it took place during the 2016 presidential run."
972348650,2020-08-11 15:12:00,Space4Time3Continuum2x,477431,−78,→‎Parents and siblings:  Too many images crowding in too little space
972347957,2020-08-11 15:09:00,Space4Time3Continuum2x,477509,+284,"→‎Wives and children:  The two foreign-born wives have their own articles, yet only the naturalization info on no. 3 was removed. We should either remove both or none. Considering subject's publicly professed view on immigration, I think both should stay."
972346517,2020-08-11 15:00:00,Space4Time3Continuum2x,477225,−1,→‎Election to the presidency:  Grammar
972345893,2020-08-11 14:56:00,Space4Time3Continuum2x,477226,+3,→‎Golf courses:  Awkward
972234190,2020-08-10 23:52:00,Mandruss,477223,+13,"Undid revision 969708480 by The Optimistic One (talk) - Independent 2011-2012, as seen just below this"
972233072,2020-08-10 23:41:00,Mandruss,477210,−49,→‎COVID-19 pandemic:  cite cleanup
972232315,2020-08-10 23:33:00,DaveTheBrave,477259,+91,
972161948,2020-08-10 14:38:00,Bdushaw,477168,+268,"→‎COVID-19 pandemic:  Wikipedia should not suggest bleach injections without noting that that is dangerous, add citation"
972161437,2020-08-10 14:34:00,Bdushaw,476900,+263,"→‎COVID-19 pandemic:  WHO allegation without evidence, add citation"
972159697,2020-08-10 14:20:00,Bdushaw,476637,−1,"→‎COVID-19 pandemic:  ce, sp"
971969325,2020-08-09 11:49:00,JFG,476638,+79,Undid revision 971809526 by Emir of Wikipedia (talk) It's useful to give a summary of what types of real estate activities Trump was engaged in
971908424,2020-08-09 00:23:00,Mandruss,476559,−75,"Undid revision 971905234 by American In Brazil (talk) - Content change has been under discussion for over two days. There has been progress toward a consensus, but a consensus has yet to be reached. Restoring status quo ante pending consensus for a change. Please read the DS alerts I placed at your UTP and the ArbCom remedies near the top of this article's ATP."
971905234,2020-08-08 23:56:00,American In Brazil,476634,+75,reverted revert by Mandruss to make Note b more accurate
971887157,2020-08-08 21:22:00,JJARichardson,476559,−31,
971824035,2020-08-08 12:59:00,Bdushaw,476590,+417,"→‎Controversial comments about women:  restore more accurate description of nature of comments, remove weasel words, restore 2 cits, remove opinion piece cit"
971820718,2020-08-08 12:32:00,AnomieBOT,476173,+17,Dating maintenance tags: {{Very long}}
971818533,2020-08-08 12:11:00,UpdateNerd,476156,−16,→‎Books:  copyedit
971816890,2020-08-08 11:56:00,UpdateNerd,476172,−44,→‎Social media:  copyedit
971816518,2020-08-08 11:52:00,UpdateNerd,476216,−4,redundant link
971816277,2020-08-08 11:50:00,UpdateNerd,476220,−121,→‎Side ventures:  remove overly specific detail
971815962,2020-08-08 11:47:00,UpdateNerd,476341,−4,remove less informative link
971815430,2020-08-08 11:42:00,UpdateNerd,476345,−51,restore intended copyedit
971815155,2020-08-08 11:39:00,UpdateNerd,476396,−478,Undid revision 971814851 by UpdateNerd (talk) buggy app edit
971815078,2020-08-08 11:38:00,Emir of Wikipedia,476874,−18,→‎Early actions:  reword
971814927,2020-08-08 11:37:00,Emir of Wikipedia,476892,−9,→‎Early life:  is the year important for this?
971814851,2020-08-08 11:36:00,UpdateNerd,476901,+478,→‎Impeachment trial in the Senate:  trim wordage
971814770,2020-08-08 11:35:00,Emir of Wikipedia,476423,+11,→‎Popular culture:  specify
971814669,2020-08-08 11:34:00,Emir of Wikipedia,476412,+18,both are subsections of presidency
971814491,2020-08-08 11:32:00,UpdateNerd,476394,−78,→‎Atlantic City casinos:  remove less important detail
971814192,2020-08-08 11:28:00,Emir of Wikipedia,476472,−7,→‎Golf courses:  reword
971814076,2020-08-08 11:27:00,Emir of Wikipedia,476479,+4,→‎Religion:  wikilink Office of Public Liaison
971813984,2020-08-08 11:26:00,Emir of Wikipedia,476475,−284,→‎Wives and children:  this not the article about his wife
971813845,2020-08-08 11:25:00,UpdateNerd,476759,−4,WP:OVERLINK
971812285,2020-08-08 11:08:00,Emir of Wikipedia,476763,−25,→‎Military deferment:  reword
971812215,2020-08-08 11:08:00,Emir of Wikipedia,476788,+19,→‎Early life:  Reference edited with ProveIt as it is now dead
971812123,2020-08-08 11:07:00,Emir of Wikipedia,476769,+399,→‎Early life:  restore birth certificate citation removed in special:diff/942627050 as it supports the full claim
971810500,2020-08-08 10:49:00,Emir of Wikipedia,476370,,→‎Trump University:  3 sources is enough
971809526,2020-08-08 10:41:00,Emir of Wikipedia,477040,−79,These are types of real estate
971809455,2020-08-08 10:40:00,Emir of Wikipedia,477119,−56,→‎Golf courses:  Do we doubt the disclosure?
971809371,2020-08-08 10:40:00,Emir of Wikipedia,477175,−408,→‎Palm Beach estate:  Did he personally do this or was it just the club in general?
971809269,2020-08-08 10:39:00,Emir of Wikipedia,477583,+11,date formats per MOS:DATEFORMAT by script
971809163,2020-08-08 10:38:00,Emir of Wikipedia,477572,−361,→‎Lafayette Square protester removal and photo op:  3 sources is enough
971809028,2020-08-08 10:37:00,Emir of Wikipedia,477933,−59,→‎Controversial comments about women:  rewrite
971808970,2020-08-08 10:36:00,Emir of Wikipedia,477992,,→‎Controversial comments about women:  we don't need to list them
971808886,2020-08-08 10:35:00,Emir of Wikipedia,480651,+9,→‎Racial views:  nest references
971808676,2020-08-08 10:33:00,Emir of Wikipedia,480642,−27,→‎Impeachment trial in the Senate:  we don't need to say it twice.
971808299,2020-08-08 10:30:00,Onetwothreeip,480669,+14,"Restoring long article tag. Before anyone says this is an issue that is being worked on, that's clearly not true, the size of the article keeps going up, tag is necessary and justified."
